# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -2.600e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -2.000e-011 m
# Parameter mode                  Z before V
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.373e+001, -8.125e+000 [nm]
#                      end        1.421e+001, -7.300e+000 [nm]
# 
# 
#              Position                              I(r)
# ---------------------             ---------------------
   2.1653877084585e-010             -1.6726783184606e-009
   2.1749268613592e-010             -1.5524551289659e-009
   2.1844660142598e-010             -1.6427520327743e-009
   2.1940051671605e-010             -1.6832862477583e-009
   2.2035443200612e-010             -1.6143514904453e-009
   2.2130834729619e-010             -1.5426844688687e-009
   2.2226226258626e-010             -1.7067804517740e-009
   2.2321617787633e-010             -1.6950231561481e-009
   2.2417009316640e-010             -1.6130552052088e-009
   2.2512400845647e-010             -1.5956625759647e-009
   2.2607792374654e-010             -1.7357366219030e-009
   2.2703183903661e-010             -1.6476823340353e-009
   2.2798575432668e-010             -1.5699118861164e-009
   2.2893966961675e-010             -1.6099018851784e-009
   2.2989358490682e-010             -1.7339858850746e-009
   2.3084750019689e-010             -1.6072407236847e-009
   2.3180141548696e-010             -1.5773742041202e-009
   2.3275533077703e-010             -1.6216197251538e-009
   2.3370924606710e-010             -1.6702236393374e-009
   2.3466316135717e-010             -1.5683290388460e-009
   2.3561707664724e-010             -1.6276436061166e-009
   2.3657099193731e-010             -1.6788859378735e-009
   2.3752490722738e-010             -1.6461035184602e-009
   2.3847882251745e-010             -1.5162216720052e-009
   2.3943273780752e-010             -1.6265262154617e-009
   2.4038665309759e-010             -1.6500521924915e-009
   2.4134056838766e-010             -1.5995999655479e-009
   2.4229448367773e-010             -1.5530910114535e-009
   2.4324839896780e-010             -1.6702146133142e-009
   2.4420231425787e-010             -1.6307416216044e-009
   2.4515622954794e-010             -1.5510278489432e-009
   2.4611014483801e-010             -1.5743375791005e-009
   2.4706406012808e-010             -1.6930630705459e-009
   2.4801797541815e-010             -1.5946700957059e-009
   2.4897189070822e-010             -1.5432170456885e-009
   2.4992580599829e-010             -1.6124156963449e-009
   2.5087972128836e-010             -1.7291311988275e-009
   2.5183363657843e-010             -1.5773616530504e-009
   2.5278755186850e-010             -1.5744506722998e-009
   2.5374146715857e-010             -1.6522659770513e-009
   2.5469538244864e-010             -1.6691393159536e-009
   2.5564929773871e-010             -1.5433756297989e-009
   2.5660321302878e-010             -1.5977678824342e-009
   2.5755712831885e-010             -1.6854333174328e-009
   2.5851104360892e-010             -1.6182469126287e-009
   2.5946495889899e-010             -1.5183380848280e-009
   2.6041887418906e-010             -1.6268088977950e-009
   2.6137278947913e-010             -1.6856465213424e-009
   2.6232670476920e-010             -1.6178307252952e-009
   2.6328062005927e-010             -1.5389896964545e-009
   2.6423453534934e-010             -1.6540960565997e-009
   2.6518845063941e-010             -1.6309204409563e-009
   2.6614236592947e-010             -1.5616662324329e-009
   2.6709628121954e-010             -1.5762017898823e-009
   2.6805019650961e-010             -1.6814305824510e-009
   2.6900411179968e-010             -1.6012885780352e-009
   2.6995802708975e-010             -1.5330936920856e-009
   2.7091194237982e-010             -1.6197567057641e-009
   2.7186585766989e-010             -1.6980471287681e-009
   2.7281977295996e-010             -1.5863828308120e-009
   2.7377368825003e-010             -1.5578411745406e-009
   2.7472760354010e-010             -1.6659722012611e-009
   2.7568151883017e-010             -1.6615828196351e-009
   2.7663543412024e-010             -1.5281504068005e-009
   2.7758934941031e-010             -1.5839813006716e-009
   2.7854326470038e-010             -1.6903372729619e-009
   2.7949717999045e-010             -1.6090894663285e-009
   2.8045109528052e-010             -1.5172665412737e-009
   2.8140501057059e-010             -1.6217114162842e-009
   2.8235892586066e-010             -1.6920587224255e-009
   2.8331284115073e-010             -1.5779844762842e-009
   2.8426675644080e-010             -1.5594571136470e-009
   2.8522067173087e-010             -1.6789727099057e-009
   2.8617458702094e-010             -1.6682293979371e-009
   2.8712850231101e-010             -1.5248249889574e-009
   2.8808241760108e-010             -1.5688632139121e-009
   2.8903633289115e-010             -1.6569990000597e-009
   2.8999024818122e-010             -1.6075164326896e-009
   2.9094416347129e-010             -1.5159947762985e-009
   2.9189807876136e-010             -1.6129554491525e-009
   2.9285199405143e-010             -1.6819371942932e-009
   2.9380590934150e-010             -1.5807167390125e-009
   2.9475982463157e-010             -1.5308086020964e-009
   2.9571373992164e-010             -1.6535769443526e-009
   2.9666765521171e-010             -1.6228094852004e-009
   2.9762157050178e-010             -1.6517542695515e-009
   2.9857548579185e-010             -1.7213636556944e-009
   2.9952940108192e-010             -1.7745669343563e-009
   3.0048331637199e-010             -1.5837789252262e-009
   3.0143723166206e-010             -1.5329312282746e-009
   3.0239114695213e-010             -1.6069898650303e-009
   3.0334506224220e-010             -1.6749737271949e-009
   3.0429897753227e-010             -1.5500967315172e-009
   3.0525289282234e-010             -1.5567745500844e-009
   3.0620680811241e-010             -1.6550023482399e-009
   3.0716072340248e-010             -1.6621539401378e-009
   3.0811463869255e-010             -1.5144031808940e-009
   3.0906855398262e-010             -1.5911665417189e-009
   3.1002246927269e-010             -1.6707188654017e-009
   3.1097638456276e-010             -1.6242926009793e-009
   3.1193029985283e-010             -1.5185251702301e-009
   3.1288421514290e-010             -1.6388362724843e-009
   3.1383813043297e-010             -1.6473508399391e-009
   3.1479204572303e-010             -1.5782415989587e-009
   3.1574596101310e-010             -1.5394920985066e-009
   3.1669987630317e-010             -1.6924312704185e-009
   3.1765379159324e-010             -1.6338128338412e-009
   3.1860770688331e-010             -1.5541540617335e-009
   3.1956162217338e-010             -1.5689765343357e-009
   3.2051553746345e-010             -1.6766532107940e-009
   3.2146945275352e-010             -1.5627449028455e-009
   3.2242336804359e-010             -1.5432151434530e-009
   3.2337728333366e-010             -1.6132887441545e-009
   3.2433119862373e-010             -1.6850926944483e-009
   3.2528511391380e-010             -1.5322416901555e-009
   3.2623902920387e-010             -1.5632312779108e-009
   3.2719294449394e-010             -1.6343578112715e-009
   3.2814685978401e-010             -1.6466693145458e-009
   3.2910077507408e-010             -1.5100647926909e-009
   3.3005469036415e-010             -1.6020114597792e-009
   3.3100860565422e-010             -1.6425988759461e-009
   3.3196252094429e-010             -1.5941887149685e-009
   3.3291643623436e-010             -1.5082031427879e-009
   3.3387035152443e-010             -1.6483903325903e-009
   3.3482426681450e-010             -1.6437250131997e-009
   3.3577818210457e-010             -1.5596863936731e-009
   3.3673209739464e-010             -1.5272148032307e-009
   3.3768601268471e-010             -1.7088586525386e-009
   3.3863992797478e-010             -1.6455901374845e-009
   3.3959384326485e-010             -1.5531309998528e-009
   3.4054775855492e-010             -1.5552297889778e-009
   3.4150167384499e-010             -1.7093098078435e-009
   3.4245558913506e-010             -1.5669954535189e-009
   3.4340950442513e-010             -1.5609739307755e-009
   3.4436341971520e-010             -1.6172243082672e-009
   3.4531733500527e-010             -1.6753286269252e-009
   3.4627125029534e-010             -1.5193136015675e-009
   3.4722516558541e-010             -1.5553081936301e-009
   3.4817908087548e-010             -1.6435196454565e-009
   3.4913299616555e-010             -1.6572489206464e-009
   3.5008691145562e-010             -1.5301628568476e-009
   3.5104082674569e-010             -1.6142022378826e-009
   3.5199474203576e-010             -1.6449576771785e-009
   3.5294865732583e-010             -1.6039231896022e-009
   3.5390257261590e-010             -1.5150784929320e-009
   3.5485648790597e-010             -1.6690703441787e-009
   3.5581040319604e-010             -1.6467778172008e-009
   3.5676431848611e-010             -1.5560732715335e-009
   3.5771823377618e-010             -1.5455040363780e-009
   3.5867214906625e-010             -1.6733153155753e-009
   3.5962606435632e-010             -1.6264507785425e-009
   3.6057997964639e-010             -1.5645845166011e-009
   3.6153389493646e-010             -1.6055390780437e-009
   3.6248781022652e-010             -1.7060444846761e-009
   3.6344172551659e-010             -1.5687648027778e-009
   3.6439564080666e-010             -1.5444887338987e-009
   3.6534955609673e-010             -1.6211958029837e-009
   3.6630347138680e-010             -1.6773725690267e-009
   3.6725738667687e-010             -1.5561243908509e-009
   3.6821130196694e-010             -1.5947115288216e-009
   3.6916521725701e-010             -1.6764172368639e-009
   3.7011913254708e-010             -1.6339310748982e-009
   3.7107304783715e-010             -1.5096577833751e-009
   3.7202696312722e-010             -1.5961756283864e-009
   3.7298087841729e-010             -1.6637982270059e-009
   3.7393479370736e-010             -1.5937511762310e-009
   3.7488870899743e-010             -1.5349302628785e-009
   3.7584262428750e-010             -1.6511201112048e-009
   3.7679653957757e-010             -1.6490550971238e-009
   3.7775045486764e-010             -1.5545799352687e-009
   3.7870437015771e-010             -1.5514035657935e-009
   3.7965828544778e-010             -1.6667534059458e-009
   3.8061220073785e-010             -1.6095181034021e-009
   3.8156611602792e-010             -1.5475865973919e-009
   3.8252003131799e-010             -1.6030855411829e-009
   3.8347394660806e-010             -1.6841352067257e-009
   3.8442786189813e-010             -1.5781901741167e-009
   3.8538177718820e-010             -1.5454405164500e-009
   3.8633569247827e-010             -1.6484352139877e-009
   3.8728960776834e-010             -1.6656027729957e-009
   3.8824352305841e-010             -1.5767139288011e-009
   3.8919743834848e-010             -1.5946481869884e-009
   3.9015135363855e-010             -1.6893287918164e-009
   3.9110526892862e-010             -1.6159135942902e-009
   3.9205918421869e-010             -1.5249363825806e-009
   3.9301309950876e-010             -1.6189522489751e-009
   3.9396701479883e-010             -1.6789937312204e-009
   3.9492093008890e-010             -1.5890007337194e-009
   3.9587484537897e-010             -1.5495487126594e-009
   3.9682876066904e-010             -1.6438099351966e-009
   3.9778267595911e-010             -1.6544023963562e-009
   3.9873659124918e-010             -1.5344092744960e-009
   3.9969050653925e-010             -1.5868105313532e-009
   4.0064442182932e-010             -1.6720271459297e-009
   4.0159833711939e-010             -1.6089439153719e-009
   4.0255225240946e-010             -1.5217531917716e-009
   4.0350616769953e-010             -1.6285976701223e-009
   4.0446008298960e-010             -1.6657916838684e-009
   4.0541399827967e-010             -1.5778602015019e-009
   4.0636791356974e-010             -1.5392864774390e-009
   4.0732182885981e-010             -1.6606018771487e-009
   4.0827574414988e-010             -1.6400452529398e-009
   4.0922965943995e-010             -1.5487210283310e-009
   4.1018357473002e-010             -1.5740330141498e-009
   4.1113749002008e-010             -1.6864098244401e-009
   4.1209140531015e-010             -1.5944840236012e-009
   4.1304532060022e-010             -1.5499864033915e-009
   4.1399923589029e-010             -1.6300310115057e-009
   4.1495315118036e-010             -1.7065877886305e-009
   4.1590706647043e-010             -1.5661380504066e-009
   4.1686098176050e-010             -1.5558589268966e-009
   4.1781489705057e-010             -1.6454985215838e-009
   4.1876881234064e-010             -1.6666454606043e-009
   4.1972272763071e-010             -1.5323657883784e-009
   4.2067664292078e-010             -1.6048401070472e-009
   4.2163055821085e-010             -1.6659885061371e-009
   4.2258447350092e-010             -1.6068722580518e-009
   4.2353838879099e-010             -1.5305118733120e-009
   4.2449230408106e-010             -1.6573126677986e-009
   4.2544621937113e-010             -1.6493259361601e-009
   4.2640013466120e-010             -1.5874611711353e-009
   4.2735404995127e-010             -1.5398521706595e-009
   4.2830796524134e-010             -1.6943439137444e-009
   4.2926188053141e-010             -1.6539153104474e-009
   4.3021579582148e-010             -1.5559934728296e-009
   4.3116971111155e-010             -1.5869282642262e-009
   4.3212362640162e-010             -1.6894140423672e-009
   4.3307754169169e-010             -1.5828199421223e-009
   4.3403145698176e-010             -1.5434727727762e-009
   4.3498537227183e-010             -1.6314275594472e-009
   4.3593928756190e-010             -1.7165970342014e-009
   4.3689320285197e-010             -1.5597052839927e-009
   4.3784711814204e-010             -1.5690316868837e-009
   4.3880103343211e-010             -1.6486864027314e-009
   4.3975494872218e-010             -1.6544098011035e-009
   4.4070886401225e-010             -1.5264697579094e-009
   4.4166277930232e-010             -1.6470382868273e-009
   4.4261669459239e-010             -1.6735099331546e-009
   4.4357060988246e-010             -1.6188642348860e-009
   4.4452452517253e-010             -1.5175371269857e-009
   4.4547844046260e-010             -1.6409979489940e-009
   4.4643235575267e-010             -1.6802515234389e-009
   4.4738627104274e-010             -1.5905848230468e-009
   4.4834018633281e-010             -1.5683089816991e-009
   4.4929410162288e-010             -1.6872375594333e-009
   4.5024801691295e-010             -1.6253222815342e-009
   4.5120193220302e-010             -1.5581881628750e-009
   4.5215584749309e-010             -1.5726145820555e-009
   4.5310976278316e-010             -1.6854721912049e-009
   4.5406367807323e-010             -1.5716489557126e-009
   4.5501759336330e-010             -1.5495700379633e-009
   4.5597150865337e-010             -1.6544344226945e-009
   4.5692542394344e-010             -1.7283454051339e-009
   4.5787933923351e-010             -1.5579916952603e-009
   4.5883325452358e-010             -1.5880805967523e-009
   4.5978716981364e-010             -1.6698124217669e-009
   4.6074108510371e-010             -1.6527569687608e-009
   4.6169500039378e-010             -1.5267501065881e-009
   4.6264891568385e-010             -1.6181535480224e-009
   4.6360283097392e-010             -1.6777998888136e-009
   4.6455674626399e-010             -1.6157436505021e-009
   4.6551066155406e-010             -1.5316491430191e-009
   4.6646457684413e-010             -1.6735620918695e-009
   4.6741849213420e-010             -1.6820096404498e-009
   4.6837240742427e-010             -1.5785206288155e-009
   4.6932632271434e-010             -1.5495110057145e-009
   4.7028023800441e-010             -1.6975006313917e-009
   4.7123415329448e-010             -1.6415116093941e-009
   4.7218806858455e-010             -1.5514007761551e-009
   4.7314198387462e-010             -1.5918770504878e-009
   4.7409589916469e-010             -1.7156849114954e-009
   4.7504981445476e-010             -1.6116927624006e-009
   4.7600372974483e-010             -1.5366153503192e-009
   4.7695764503490e-010             -1.6519585717973e-009
   4.7791156032497e-010             -1.6931973616193e-009
   4.7886547561504e-010             -1.5562105810048e-009
   4.7981939090511e-010             -1.5741311719598e-009
   4.8077330619518e-010             -1.6981991955340e-009
   4.8172722148525e-010             -1.6621349223883e-009
   4.8268113677532e-010             -1.5382354976802e-009
   4.8363505206539e-010             -1.6085868094167e-009
   4.8458896735546e-010             -1.7105825108864e-009
   4.8554288264553e-010             -1.6044858920602e-009
   4.8649679793560e-010             -1.5625776458308e-009
   4.8745071322567e-010             -1.6668604132196e-009
   4.8840462851574e-010             -1.6972348112480e-009
   4.8935854380581e-010             -1.5675602332365e-009
   4.9031245909588e-010             -1.5656086685441e-009
   4.9126637438595e-010             -1.6843740209590e-009
   4.9222028967602e-010             -1.6626166838799e-009
   4.9317420496609e-010             -1.5466880912533e-009
   4.9412812025616e-010             -1.6084107044735e-009
   4.9508203554623e-010             -1.7049007237246e-009
   4.9603595083630e-010             -1.6378265753819e-009
   4.9698986612637e-010             -1.5579152696085e-009
   4.9794378141644e-010             -1.6580599945743e-009
   4.9889769670651e-010             -1.6942225790598e-009
   4.9985161199658e-010             -1.5817524041632e-009
   5.0080552728665e-010             -1.5633654691897e-009
   5.0175944257672e-010             -1.7177242630526e-009
   5.0271335786679e-010             -1.6489350044961e-009
   5.0366727315686e-010             -1.5488872444130e-009
   5.0462118844693e-010             -1.6000958256907e-009
   5.0557510373700e-010             -1.7047654684835e-009
   5.0652901902707e-010             -1.6345827556131e-009
